"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","GroupID"
"S1A_IW_SLC__1SDV_20150131T235147_20150131T235214_004422_005687_54E4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4422","150","469","2015-01-31T23:52:14.000000","2015-01-31T23:51:47.000000","SLC","2015-01-31T23:51:47.000000","2015-01-31T23:52:14.000000","36.8204","92.6241","37.425514","94.216721","37.820923","91.384628","35.802319","93.826347","36.19931","91.055962","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150131T235147_20150131T235214_004422_005687_54E4.zip","4095.4908380508423","NA","NA","NA","0","S1A_IWDV_0469_0475_004422_150"
"S1A_IW_SLC__1SDV_20150131T235123_20150131T235150_004422_005687_542C","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4422","150","464","2015-01-31T23:51:50.000000","2015-01-31T23:51:23.000000","SLC","2015-01-31T23:51:23.000000","2015-01-31T23:51:50.000000","38.3124","92.961","38.916664","94.587769","39.311195","91.692711","37.295227","94.189293","37.691071","91.360603","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150131T235123_20150131T235150_004422_005687_542C.zip","4441.05427646637","NA","NA","NA","0","S1A_IWDV_0464_0470_004422_150"
"S1A_IW_SLC__1SDV_20150131T235058_20150131T235125_004422_005687_7788","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4422","150","459","2015-01-31T23:51:25.000000","2015-01-31T23:50:58.000000","SLC","2015-01-31T23:50:58.000000","2015-01-31T23:51:25.000000","39.8016","93.3202","40.404503","94.988564","40.800056","92.016991","38.783894","94.580315","39.180443","91.680405","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150131T235058_20150131T235125_004422_005687_7788.zip","4012.629532814026","NA","NA","NA","0","S1A_IWDV_0459_0465_004422_150"
"S1A_IW_SLC__1SDV_20150130T000915_20150130T000942_004393_0055DA_505A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","482","2015-01-30T00:09:42.000000","2015-01-30T00:09:15.000000","SLC","2015-01-30T00:09:15.000000","2015-01-30T00:09:42.000000","33.189","87.6898","33.795315","89.202888","34.191658","86.51815","32.170876","88.830193","32.569397","86.1968","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000915_20150130T000942_004393_0055DA_505A.zip","4147.180195808411","NA","NA","NA","0","S1A_IWDV_0482_0487_004393_121"
"S1A_IW_SLC__1SDV_20150130T000850_20150130T000917_004393_0055DA_CD3A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","477","2015-01-30T00:09:17.000000","2015-01-30T00:08:50.000000","SLC","2015-01-30T00:08:50.000000","2015-01-30T00:09:17.000000","34.6821","88.0157","35.288376","89.557579","35.683369","86.819504","33.664722","89.178452","34.061676","86.495659","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000850_20150130T000917_004393_0055DA_CD3A.zip","4115.40779876709","NA","NA","NA","0","S1A_IWDV_0477_0482_004393_121"
"S1A_IW_SLC__1SDV_20150130T000826_20150130T000853_004393_0055DA_332D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","472","2015-01-30T00:08:53.000000","2015-01-30T00:08:26.000000","SLC","2015-01-30T00:08:26.000000","2015-01-30T00:08:53.000000","36.1759","88.3378","36.782166","89.908401","37.175213","87.117363","35.159706","89.522446","35.554485","86.790794","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000826_20150130T000853_004393_0055DA_332D.zip","4102.967746734619","NA","NA","NA","0","S1A_IWDV_0472_0477_004393_121"
"S1A_IW_SLC__1SDV_20150130T000801_20150130T000828_004393_0055DA_5523","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","467","2015-01-30T00:08:28.000000","2015-01-30T00:08:01.000000","SLC","2015-01-30T00:08:01.000000","2015-01-30T00:08:28.000000","37.6665","88.6843","38.272038","90.291351","38.665295","87.432976","36.649834","89.896988","37.044552","87.102699","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000801_20150130T000828_004393_0055DA_5523.zip","4160.708192825317","NA","NA","NA","0","S1A_IWDV_0467_0472_004393_121"
"S1A_IW_SLC__1SDV_20150130T000736_20150130T000803_004393_0055DA_55F1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","462","2015-01-30T00:08:03.000000","2015-01-30T00:07:36.000000","SLC","2015-01-30T00:07:36.000000","2015-01-30T00:08:03.000000","39.155","89.0485","39.758499","90.697922","40.153419","87.761139","38.137718","90.294151","38.533783","87.426636","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000736_20150130T000803_004393_0055DA_55F1.zip","4089.0189352035522","NA","NA","NA","0","S1A_IWDV_0462_0467_004393_121"
"S1A_IW_SLC__1SDV_20150130T000710_20150130T000738_004393_0055DA_8C7F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4393","121","456","2015-01-30T00:07:38.000000","2015-01-30T00:07:10.000000","SLC","2015-01-30T00:07:10.000000","2015-01-30T00:07:38.000000","40.6719","89.4223","41.302219","91.124382","41.69873","88.103127","39.62516","90.695282","40.022491","87.751656","NA","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20150130T000710_20150130T000738_004393_0055DA_8C7F.zip","4249.26743221283","NA","NA","NA","0","S1A_IWDV_0456_0462_004393_121"
"S1A_IW_SLC__1SSV_20150126T114341_20150126T114408_004342_0054BA_ABF9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4342","70","125","2015-01-26T11:44:08.000000","2015-01-26T11:43:41.000000","SLC","2015-01-26T11:43:41.000000","2015-01-26T11:44:08.000000","39.6968","93.1699","38.680828","91.919945","39.075634","94.798988","40.299965","91.512535","40.69379","94.462425","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150126T114341_20150126T114408_004342_0054BA_ABF9.zip","2200.5085344314575","NA","NA","NA","0","S1A_IWSV_0125_0131_004342_070"
"S1A_IW_SLC__1SSV_20150126T114316_20150126T114343_004342_0054BA_33A0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4342","70","120","2015-01-26T11:43:43.000000","2015-01-26T11:43:16.000000","SLC","2015-01-26T11:43:16.000000","2015-01-26T11:43:43.000000","38.1792","93.5375","37.134659","92.32695","37.528622","95.132217","38.813095","91.915123","39.205704","94.788254","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150126T114316_20150126T114343_004342_0054BA_33A0.zip","2424.3285608291626","NA","NA","NA","0","S1A_IWSV_0120_0126_004342_070"
"S1A_IW_SLC__1SSV_20150124T120028_20150124T120055_004313_005414_102E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","129","2015-01-24T12:00:55.000000","2015-01-24T12:00:28.000000","SLC","2015-01-24T12:00:28.000000","2015-01-24T12:00:55.000000","40.8409","88.7879","39.823143","87.505219","40.220272","90.456154","41.442261","87.089638","41.83865","90.116142","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T120028_20150124T120055_004313_005414_102E.zip","2214.443925857544","NA","NA","NA","0","S1A_IWSV_0129_0135_004313_041"
"S1A_IW_SLC__1SSV_20150124T120003_20150124T120030_004313_005414_8294","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","124","2015-01-24T12:00:30.000000","2015-01-24T12:00:03.000000","SLC","2015-01-24T12:00:03.000000","2015-01-24T12:00:30.000000","39.3501","89.1339","38.332203","87.879845","38.73019","90.765678","39.952053","87.474243","40.348984","90.430275","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T120003_20150124T120030_004313_005414_8294.zip","2248.886820793152","NA","NA","NA","0","S1A_IWSV_0124_0130_004313_041"
"S1A_IW_SLC__1SSV_20150124T115937_20150124T120005_004313_005414_E953","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","119","2015-01-24T12:00:05.000000","2015-01-24T11:59:37.000000","SLC","2015-01-24T11:59:37.000000","2015-01-24T12:00:05.000000","37.8375","89.536","36.793083","88.329987","37.186749","91.123856","38.471748","87.921051","38.863937","90.781677","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T115937_20150124T120005_004313_005414_E953.zip","2341.327745437622","NA","NA","NA","0","S1A_IWSV_0119_0125_004313_041"
"S1A_IW_SLC__1SSV_20150124T115912_20150124T115939_004313_005414_19E9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","114","2015-01-24T11:59:39.000000","2015-01-24T11:59:12.000000","SLC","2015-01-24T11:59:12.000000","2015-01-24T11:59:39.000000","36.3166","89.879","35.300835","88.692345","35.695553","91.428581","36.922302","88.305748","37.315323","91.101768","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T115912_20150124T115939_004313_005414_19E9.zip","2226.4722576141357","NA","NA","NA","0","S1A_IWSV_0114_0119_004313_041"
"S1A_IW_SLC__1SSV_20150124T115848_20150124T115915_004313_005414_41EA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","109","2015-01-24T11:59:15.000000","2015-01-24T11:58:48.000000","SLC","2015-01-24T11:58:48.000000","2015-01-24T11:59:15.000000","34.8231","90.2044","33.806366","89.040398","34.202969","91.726097","35.428913","88.660805","35.823586","91.402122","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T115848_20150124T115915_004313_005414_41EA.zip","2205.3418407440186","NA","NA","NA","0","S1A_IWSV_0109_0114_004313_041"
"S1A_IW_SLC__1SSV_20150124T115823_20150124T115850_004313_005414_2AAD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4313","41","104","2015-01-24T11:58:50.000000","2015-01-24T11:58:23.000000","SLC","2015-01-24T11:58:23.000000","2015-01-24T11:58:50.000000","33.3294","90.5302","32.311977","89.38842","32.710197","92.024765","33.935314","89.015312","34.331383","91.703323","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150124T115823_20150124T115850_004313_005414_2AAD.zip","2278.9389686584473","NA","NA","NA","0","S1A_IWSV_0104_0110_004313_041"
"S1A_IW_SLC__1SSV_20150122T121553_20150122T121621_004284_005368_CDF5","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4284","12","117","2015-01-22T12:16:21.000000","2015-01-22T12:15:53.000000","SLC","2015-01-22T12:15:53.000000","2015-01-22T12:16:21.000000","37.154","85.5471","36.108269","84.347397","36.504749","87.12635","37.787216","83.941582","38.182133","86.785378","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150122T121553_20150122T121621_004284_005368_CDF5.zip","2330.945041656494","NA","NA","NA","0","S1A_IWSV_0117_0122_004284_012"
"S1A_IW_SLC__1SSV_20150122T121529_20150122T121556_004284_005368_ADAC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4284","12","112","2015-01-22T12:15:56.000000","2015-01-22T12:15:29.000000","SLC","2015-01-22T12:15:29.000000","2015-01-22T12:15:56.000000","35.636","85.911","34.619881","84.735703","35.015232","87.446823","36.241856","84.352356","36.635406","87.121292","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150122T121529_20150122T121556_004284_005368_ADAC.zip","2191.5592374801636","NA","NA","NA","0","S1A_IWSV_0112_0117_004284_012"
"S1A_IW_SLC__1SSV_20150122T121504_20150122T121531_004284_005368_D8AE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4284","12","107","2015-01-22T12:15:31.000000","2015-01-22T12:15:04.000000","SLC","2015-01-22T12:15:04.000000","2015-01-22T12:15:31.000000","34.1434","86.242","33.126842","85.090454","33.523407","87.748817","34.7495","84.714081","35.144035","87.426125","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150122T121504_20150122T121531_004284_005368_D8AE.zip","2264.0359840393066","NA","NA","NA","0","S1A_IWSV_0107_0112_004284_012"
"S1A_IW_SLC__1SSV_20150122T121439_20150122T121506_004284_005368_B815","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4284","12","102","2015-01-22T12:15:06.000000","2015-01-22T12:14:39.000000","SLC","2015-01-22T12:14:39.000000","2015-01-22T12:15:06.000000","32.6484","86.5577","31.630501","85.425781","32.029579","88.040573","33.254425","85.055252","33.651268","87.720016","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150122T121439_20150122T121506_004284_005368_B815.zip","2245.4875383377075","NA","NA","NA","0","S1A_IWSV_0102_0107_004284_012"
"S1A_IW_SLC__1SSV_20150119T115153_20150119T115220_004240_005281_3D88","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4240","143","125","2015-01-19T11:52:20.000000","2015-01-19T11:51:53.000000","SLC","2015-01-19T11:51:53.000000","2015-01-19T11:52:20.000000","39.5744","91.1412","38.556385","89.883118","38.954144","92.77813","40.176464","89.476051","40.573204","92.442047","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150119T115153_20150119T115220_004240_005281_3D88.zip","2169.758725166321","NA","NA","NA","0","S1A_IWSV_0125_0130_004240_143"
"S1A_IW_SLC__1SSV_20150119T115127_20150119T115155_004240_005281_F7A2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4240","143","120","2015-01-19T11:51:55.000000","2015-01-19T11:51:27.000000","SLC","2015-01-19T11:51:27.000000","2015-01-19T11:51:55.000000","38.0589","91.5232","37.013634","90.308235","37.409096","93.121582","38.691902","89.897446","39.085957","92.778542","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150119T115127_20150119T115155_004240_005281_F7A2.zip","2419.393219947815","NA","NA","NA","0","S1A_IWSV_0120_0125_004240_143"
"S1A_IW_SLC__1SSV_20150119T115103_20150119T115130_004240_005281_22D8","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4240","143","115","2015-01-19T11:51:30.000000","2015-01-19T11:51:03.000000","SLC","2015-01-19T11:51:03.000000","2015-01-19T11:51:30.000000","36.5407","91.8854","35.524738","90.694618","35.919422","93.440147","37.146572","90.30674","37.539597","93.112755","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150119T115103_20150119T115130_004240_005281_22D8.zip","2203.2369499206543","NA","NA","NA","0","S1A_IWSV_0115_0120_004240_143"
"S1A_IW_SLC__1SSV_20150119T115038_20150119T115105_004240_005281_92C4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","4240","143","110","2015-01-19T11:51:05.000000","2015-01-19T11:50:38.000000","SLC","2015-01-19T11:50:38.000000","2015-01-19T11:51:05.000000","35.0476","92.2149","34.031029","91.047699","34.427231","93.740356","35.65345","90.667152","36.047756","93.416023","NA","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSV_20150119T115038_20150119T115105_004240_005281_92C4.zip","2163.2536849975586","NA","NA","NA","0","S1A_IWSV_0110_0115_004240_143"
