Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Doppler,GroupID,
S1B_IW_SLC__1SDV_20190328T000552_20190328T000619_015547_01D245_804A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",15547,121,444,2019-03-28T00:06:19.000000,2019-03-28T00:05:52.000000,SLC,2019-03-28T00:05:52.000000,2019-03-28T00:06:19.000000,44.4015,90.2778,45.005329,92.083305,45.400784,88.862968,43.37989,91.638245,43.77528,88.508751,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190328T000552_20190328T000619_015547_01D245_804A.zip,3977.91762,NA,NA,NA,0,S1B_IWDV_0444_0450_015547_121
S1B_IW_SLC__1SDV_20190328T000527_20190328T000554_015547_01D245_DBA9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",15547,121,439,2019-03-28T00:05:54.000000,2019-03-28T00:05:27.000000,SLC,2019-03-28T00:05:27.000000,2019-03-28T00:05:54.000000,45.8904,90.6457,46.492874,92.500282,46.888508,89.191566,44.868969,92.041344,45.264107,88.830597,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190328T000527_20190328T000554_015547_01D245_DBA9.zip,4011.569612,NA,NA,NA,0,S1B_IWDV_0439_0445_015547_121
S1B_IW_SLC__1SDV_20190328T000502_20190328T000529_015547_01D245_0B90,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",15547,121,434,2019-03-28T00:05:29.000000,2019-03-28T00:05:02.000000,SLC,2019-03-28T00:05:02.000000,2019-03-28T00:05:29.000000,47.3801,91.0141,47.981178,92.91909,48.376507,89.52005,46.35947,92.445251,46.753849,89.151794,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190328T000502_20190328T000529_015547_01D245_0B90.zip,4212.060986,NA,NA,NA,0,S1B_IWDV_0434_0440_015547_121
S1A_IW_SLC__1SDV_20190322T001144_20190322T001211_026443_02F5E3_DADB,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,506,2019-03-22T00:12:11.000000,2019-03-22T00:11:44.000000,SLC,2019-03-22T00:11:44.000000,2019-03-22T00:12:11.000000,25.6944,86.2121,26.29512,87.629417,26.709072,85.123657,24.667631,87.278366,25.084555,84.808189,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T001144_20190322T001211_026443_02F5E3_DADB.zip,4417.460081,NA,NA,NA,0,S1A_IWDV_0506_0512_026443_121
S1A_IW_SLC__1SDV_20190322T001119_20190322T001146_026443_02F5E3_41C6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,501,2019-03-22T00:11:46.000000,2019-03-22T00:11:19.000000,SLC,2019-03-22T00:11:19.000000,2019-03-22T00:11:46.000000,27.1951,86.4984,27.797747,87.928535,28.206802,85.398865,26.170744,87.574196,26.58263,85.082817,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T001119_20190322T001146_026443_02F5E3_41C6.zip,4466.554434,NA,NA,NA,0,S1A_IWDV_0501_0507_026443_121
S1A_IW_SLC__1SDV_20190322T001053_20190322T001121_026443_02F5E3_E9F6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,496,2019-03-22T00:11:21.000000,2019-03-22T00:10:53.000000,SLC,2019-03-22T00:10:53.000000,2019-03-22T00:11:21.000000,28.7281,86.7676,29.362617,88.212227,29.764267,85.667526,27.67864,87.841965,28.083088,85.339722,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T001053_20190322T001121_026443_02F5E3_E9F6.zip,4500.559013,NA,NA,NA,0,S1A_IWDV_0496_0502_026443_121
S1A_IW_SLC__1SDV_20190322T001029_20190322T001056_026443_02F5E3_FFE6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,491,2019-03-22T00:10:56.000000,2019-03-22T00:10:29.000000,SLC,2019-03-22T00:10:29.000000,2019-03-22T00:10:56.000000,30.2539,87.0806,30.859913,88.539589,31.258741,85.956604,29.235126,88.177643,29.636484,85.638847,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T001029_20190322T001056_026443_02F5E3_FFE6.zip,4288.704422,NA,NA,NA,0,S1A_IWDV_0491_0497_026443_121
S1A_IW_SLC__1SDV_20190322T001004_20190322T001031_026443_02F5E3_7CC1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,486,2019-03-22T00:10:31.000000,2019-03-22T00:10:04.000000,SLC,2019-03-22T00:10:04.000000,2019-03-22T00:10:31.000000,31.7477,87.4046,32.353493,88.889641,32.751122,86.257797,30.72966,88.522415,31.129622,85.938248,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T001004_20190322T001031_026443_02F5E3_7CC1.zip,4142.36245,NA,NA,NA,0,S1A_IWDV_0486_0492_026443_121
S1A_IW_SLC__1SDV_20190322T000939_20190322T001006_026443_02F5E3_D4E6,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,481,2019-03-22T00:10:06.000000,2019-03-22T00:09:39.000000,SLC,2019-03-22T00:09:39.000000,2019-03-22T00:10:06.000000,33.2432,87.7172,33.849678,89.226234,34.244781,86.54995,32.226349,88.853371,32.623589,86.228348,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T000939_20190322T001006_026443_02F5E3_D4E6.zip,4109.28723,NA,NA,NA,0,S1A_IWDV_0481_0487_026443_121
S1A_IW_SLC__1SDV_20190322T000914_20190322T000941_026443_02F5E3_0583,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,476,2019-03-22T00:09:41.000000,2019-03-22T00:09:14.000000,SLC,2019-03-22T00:09:14.000000,2019-03-22T00:09:41.000000,34.7371,88.0439,35.343582,89.581749,35.737373,86.85215,33.720791,89.202347,34.116501,86.527939,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T000914_20190322T000941_026443_02F5E3_0583.zip,4023.717235,NA,NA,NA,0,S1A_IWDV_0476_0482_026443_121
S1A_IW_SLC__1SDV_20190322T000848_20190322T000916_026443_02F5E3_C647,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,471,2019-03-22T00:09:16.000000,2019-03-22T00:08:48.000000,SLC,2019-03-22T00:08:48.000000,2019-03-22T00:09:16.000000,36.2595,88.3737,36.893944,89.947891,37.285866,87.162735,35.216221,89.548058,35.609886,86.824356,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T000848_20190322T000916_026443_02F5E3_C647.zip,4170.343809,NA,NA,NA,0,S1A_IWDV_0471_0477_026443_121
S1A_IW_SLC__1SDV_20190322T000821_20190322T000851_026443_02F5E3_4BF8,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",26443,121,466,2019-03-22T00:08:51.000000,2019-03-22T00:08:21.000000,SLC,2019-03-22T00:08:21.000000,2019-03-22T00:08:51.000000,37.8584,88.7421,38.550114,90.369194,38.941902,87.511162,36.756809,89.931786,37.150139,87.144981,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20190322T000821_20190322T000851_026443_02F5E3_4BF8.zip,4580.01921,NA,NA,NA,0,S1A_IWDV_0466_0472_026443_121
S1B_IW_SLC__1SDV_20190316T000732_20190316T000749_015372_01CC87_4AF7,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",15372,121,464,2019-03-16T00:07:49.000000,2019-03-16T00:07:32.000000,SLC,2019-03-16T00:07:32.000000,2019-03-16T00:07:49.000000,38.6637,88.8865,38.995373,90.451813,39.388699,87.554527,37.92075,90.186996,38.314945,87.334412,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190316T000732_20190316T000749_015372_01CC87_4AF7.zip,2700.520467,NA,NA,NA,0,S1B_IWDV_0464_0468_015372_121
S1B_IW_SLC__1SDV_20190316T000707_20190316T000734_015372_01CC87_B734,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",15372,121,459,2019-03-16T00:07:34.000000,2019-03-16T00:07:07.000000,SLC,2019-03-16T00:07:07.000000,2019-03-16T00:07:34.000000,39.8769,89.2078,40.479603,90.883995,40.876335,87.896729,38.858028,90.47525,39.255772,87.560234,NA,DESCENDING,https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20190316T000707_20190316T000734_015372_01CC87_B734.zip,3814.935002,NA,NA,NA,0,S1B_IWDV_0459_0465_015372_121
